_id,band_gap,new_band_gap
6142f8df4e27a1844a5f0994,1.146,1.14
6142f8e831cf3ef3d4a9f6a6,0.2895,0.28
6142f9254e27a1844a5f0996,1.1422,1.14
6142f9793ac25c70a5c6cc87,0.4317,0.42
6142fa6e31cf3ef3d4a9f6a8,0.3544,0.35
6142fab83ac25c70a5c6cc89,0.4211,0.42
6142fc5aee0a3fd43fb47f91,0.346,0.35
6142fc6f4e27a1844a5f099c,1.1445,1.14
6142fc9eee0a3fd43fb47f93,0.3587,0.35
6142fcea4e27a1844a5f099e,1.1443,1.14
6142febc31cf3ef3d4a9f6ae,0.3922,0.39
6142ff7a4e27a1844a5f09a4,1.1472,1.14
6142ffd83ac25c70a5c6cc8b,0.3996,0.39
6143002631cf3ef3d4a9f6b2,0.4161,0.42
6143025b31cf3ef3d4a9f6b8,0.373,0.39
61430347baaf234b3529073e,1.1046,1.11
614304623ac25c70a5c6cc8f,0.2818,0.28
614304c04e27a1844a5f09b0,1.1472,1.14
614304c19cbada84a8676d81,1.806,1.79
6143070831cf3ef3d4a9f6c0,0.3643,0.35
6143088a3ac25c70a5c6cc91,0.431,0.42
614309f04e27a1844a5f09b6,1.1445,1.14
61430acf4e27a1844a5f09b8,1.1409,1.14
61430ba831cf3ef3d4a9f6c6,0.3507,0.35
61430bae3ac25c70a5c6cc93,0.4338,0.42
61430c4a3ac25c70a5c6cc95,0.0939,0.11
61430d204e27a1844a5f09ba,1.1457,1.14
61430e4c31cf3ef3d4a9f6c8,0.4226,0.42
6143106131cf3ef3d4a9f6ca,0.4,0.39
6143120a31cf3ef3d4a9f6cc,0.3026,0.32
614312c331cf3ef3d4a9f6ce,0.3011,0.32
614312ff31cf3ef3d4a9f6d0,0.3893,0.39
614314893ac25c70a5c6cc9b,0.424,0.42
614317784e27a1844a5f09c4,1.1373,1.14
6143178631cf3ef3d4a9f6d8,0.4059,0.42
614318284e27a1844a5f09c6,1.1452,1.14
614318624e27a1844a5f09c8,1.1492,1.14
614318743ac25c70a5c6cca3,0.4194,0.42
61431a044e27a1844a5f09cc,1.1504,1.14
61431c9e31cf3ef3d4a9f6de,0.4044,0.42
6143204531cf3ef3d4a9f6e4,0.3497,0.35
614320943ac25c70a5c6cca9,0.3981,0.39
614322e631cf3ef3d4a9f6e8,0.3993,0.39
614323714e27a1844a5f09dc,1.1478,1.14
6143238c3ac25c70a5c6ccad,0.2542,0.25
614324094e27a1844a5f09de,1.1396,1.14
6143243331cf3ef3d4a9f6ea,0.405,0.42
614324444e27a1844a5f09e0,1.1382,1.14
614325034e27a1844a5f09e2,1.1506,1.14
614326714e27a1844a5f09e6,1.1462,1.14
6143299a3ac25c70a5c6ccb3,0.4265,0.42
61432a4731cf3ef3d4a9f6f4,0.432,0.42
61432baf4e27a1844a5f09ee,1.1437,1.14
61432bb631cf3ef3d4a9f6f8,0.3908,0.39
61432c5f31cf3ef3d4a9f6fa,0.274,0.28
61432cc53ac25c70a5c6ccb9,0.2996,0.28
61432d864e27a1844a5f09f0,1.1445,1.14
61432ed931cf3ef3d4a9f6fc,0.3549,0.35
61432fa04e27a1844a5f09f2,1.1461,1.14
614331254e27a1844a5f09f4,1.1509,1.14
6143316631cf3ef3d4a9f6fe,0.3549,0.35
614331c93ac25c70a5c6ccbf,0.4263,0.42
614333103ac25c70a5c6ccc1,0.3931,0.39
6143332c31cf3ef3d4a9f702,0.3535,0.35
614333ae3ac25c70a5c6ccc3,0.3019,0.32
614335b23ac25c70a5c6ccc5,0.3564,0.35
614335d231cf3ef3d4a9f708,0.3996,0.39
6143362731cf3ef3d4a9f70a,0.4032,0.42
614336933ac25c70a5c6ccc7,0.4189,0.42
614339484e27a1844a5f09fc,1.1388,1.14
61433b684e27a1844a5f09fe,1.1378,1.14
61433c1231cf3ef3d4a9f710,0.417,0.42
61433c364e27a1844a5f0a02,1.1455,1.14
61433c724e27a1844a5f0a04,1.1465,1.14
61433cb04e27a1844a5f0a06,1.1444,1.14
61433f2631cf3ef3d4a9f714,0.3038,0.32
61433f774e27a1844a5f0a0a,1.1456,1.14
61433f7e31cf3ef3d4a9f716,0.4196,0.42
61433ff531cf3ef3d4a9f718,0.3557,0.35
614341194e27a1844a5f0a0c,1.147,1.14
614341633ac25c70a5c6ccd1,0.2753,0.28
61434443baaf234b35290744,1.1139,1.11
614345b34e27a1844a5f0a12,1.1448,1.14
6143461abaaf234b35290746,1.0831,1.07
614346254e27a1844a5f0a14,1.1405,1.14
6143465f31cf3ef3d4a9f71e,0.3916,0.39
6143479d31cf3ef3d4a9f720,0.4168,0.42
6143483831cf3ef3d4a9f722,0.3566,0.35
61434b773ac25c70a5c6ccd9,0.3,0.32
61434c294e27a1844a5f0a1a,1.1448,1.14
61434cd731cf3ef3d4a9f72a,0.4042,0.42
61434d8e3ac25c70a5c6ccdd,0.4079,0.42
61434e6431cf3ef3d4a9f72c,0.3479,0.35
61434ea431cf3ef3d4a9f72e,0.4136,0.42
6143501dee0a3fd43fb47f97,0.3613,0.35
614350543ac25c70a5c6cce3,0.4013,0.39
6143510531cf3ef3d4a9f732,0.4289,0.42
614351224e27a1844a5f0a1e,1.1452,1.14
6143514531cf3ef3d4a9f734,0.3013,0.32
6143557c31cf3ef3d4a9f73c,0.3605,0.35
614356233ac25c70a5c6cce9,0.409,0.42
61435770baaf234b35290748,1.1062,1.11
614358f931cf3ef3d4a9f740,0.3522,0.35
614359764e27a1844a5f0a24,1.1391,1.14
6143597b31cf3ef3d4a9f742,0.3651,0.35
61435d5e4e27a1844a5f0a2a,1.1405,1.14
61435d9c4e27a1844a5f0a2c,1.1463,1.14
61435e6c31cf3ef3d4a9f748,0.3585,0.35
61435ee24e27a1844a5f0a2e,1.1478,1.14
61435f5a4e27a1844a5f0a30,1.1432,1.14
6143630f31cf3ef3d4a9f74a,0.425,0.42
6143641131cf3ef3d4a9f74c,0.2923,0.28
6143647531cf3ef3d4a9f74e,0.3584,0.35
614364c03ac25c70a5c6ccf3,0.3516,0.35
614366a431cf3ef3d4a9f750,0.418,0.42
614366e04e27a1844a5f0a36,1.1447,1.14
614368b431cf3ef3d4a9f752,0.4061,0.42
61436b8531cf3ef3d4a9f754,0.4223,0.42
61436bb03ac25c70a5c6ccf9,0.4118,0.42
61436bfe31cf3ef3d4a9f756,0.3011,0.32
614371e931cf3ef3d4a9f75c,0.4105,0.42
6143724c4e27a1844a5f0a40,1.1445,1.14
6143736231cf3ef3d4a9f75e,0.3572,0.35
6143755b4e27a1844a5f0a42,1.1481,1.14
614375dcbaaf234b3529074a,1.0074,1
614375fd31cf3ef3d4a9f760,0.415,0.42
614376a431cf3ef3d4a9f762,0.4112,0.42
614376c84e27a1844a5f0a44,1.1447,1.14
614377e331cf3ef3d4a9f764,0.4202,0.42
614379f831cf3ef3d4a9f766,0.4164,0.42
61437dc1ee0a3fd43fb47f9b,0.3582,0.35
61437f8531cf3ef3d4a9f768,0.3774,0.39
61437ff94e27a1844a5f0a4a,1.1445,1.14
6143806031cf3ef3d4a9f76c,0.3005,0.32
6143820a4e27a1844a5f0a4c,1.1418,1.14
614383d631cf3ef3d4a9f76e,0.3505,0.35
614384863ac25c70a5c6cd09,0.3475,0.35
614384cb4e27a1844a5f0a4e,1.1465,1.14
614385094e27a1844a5f0a50,1.1453,1.14
6143857a3ac25c70a5c6cd0b,0.349,0.35
614389f73ac25c70a5c6cd0d,0.4309,0.42
61438b5e3ac25c70a5c6cd11,0.4261,0.42
61438fde31cf3ef3d4a9f776,0.4273,0.42
6143902f3ac25c70a5c6cd13,0.3082,0.32
614391c43ac25c70a5c6cd15,0.4307,0.42
614392773ac25c70a5c6cd17,0.3578,0.35
614392a3baaf234b3529074c,0.6533,0.66
6143932d31cf3ef3d4a9f778,0.3855,0.39
614393f44e27a1844a5f0a5a,1.1458,1.14
614396e64e27a1844a5f0a5c,1.1771,1.18
614397163ac25c70a5c6cd1b,0.4169,0.42
614398c631cf3ef3d4a9f77a,0.3502,0.35
61439c723ac25c70a5c6cd1d,0.4207,0.42
61439d894e27a1844a5f0a5e,1.149,1.14
61439f1a4e27a1844a5f0a60,1.1776,1.18
6143a3fb3ac25c70a5c6cd1f,0.3514,0.35
6143a4a73ac25c70a5c6cd21,0.4061,0.42
6143a6b04e27a1844a5f0a64,1.1452,1.14
6143a7914e27a1844a5f0a66,1.1822,1.18
6143a9d64e27a1844a5f0a68,1.1773,1.18
6143ae403ac25c70a5c6cd25,0.3841,0.39
6143af9d4e27a1844a5f0a70,1.1464,1.14
6143b04131cf3ef3d4a9f78a,0.3969,0.39
6143b18631cf3ef3d4a9f78c,0.4055,0.42
6143b24631cf3ef3d4a9f78e,0.4186,0.42
6143b5014e27a1844a5f0a74,1.1394,1.14
6143b54331cf3ef3d4a9f790,0.37,0.39
6143b5843ac25c70a5c6cd29,0.4317,0.42
6143b8874e27a1844a5f0a76,1.1495,1.14
6143ba8f3ac25c70a5c6cd2d,0.3925,0.39
6143bc5931cf3ef3d4a9f792,0.3925,0.39
6143bd0f31cf3ef3d4a9f794,0.302,0.32
6143c0063ac25c70a5c6cd31,0.4222,0.42
6143c01031cf3ef3d4a9f796,0.3515,0.35
6143c1d44e27a1844a5f0a7a,1.1369,1.14
6143c7bf31cf3ef3d4a9f79a,0.358,0.35
6143c9ac31cf3ef3d4a9f79c,0.2962,0.28
6143c9ed31cf3ef3d4a9f79e,0.2879,0.28
6143cb9a3ac25c70a5c6cd35,0.3553,0.35
6143cfe031cf3ef3d4a9f7a2,0.4078,0.42
6143d03e3ac25c70a5c6cd39,0.3893,0.39
6143d18f3ac25c70a5c6cd3b,0.3809,0.39
6143d5573ac25c70a5c6cd41,0.3827,0.39
6143dbd34e27a1844a5f0a82,1.1318,1.14
6143e4c831cf3ef3d4a9f7a6,0.3009,0.32
6143e6553ac25c70a5c6cd45,0.3571,0.35
6143e71031cf3ef3d4a9f7a8,0.3465,0.35
6143e83f4e27a1844a5f0a86,1.1472,1.14
6143ecd631cf3ef3d4a9f7ac,0.4215,0.42
6143ee2c31cf3ef3d4a9f7ae,0.3907,0.39
6143f1d54e27a1844a5f0a88,1.1438,1.14
6143f2ab31cf3ef3d4a9f7b0,0.3146,0.32
6143f4714e27a1844a5f0a8c,1.1453,1.14
6143f5af31cf3ef3d4a9f7b2,0.3568,0.35
6143f62631cf3ef3d4a9f7b4,0.389,0.39
6143f8083ac25c70a5c6cd4b,0.4162,0.42
6143f85231cf3ef3d4a9f7b6,0.399,0.39
6143fae931cf3ef3d4a9f7ba,0.3559,0.35
6143fc4a31cf3ef3d4a9f7bc,0.3906,0.39
6143fc5f3ac25c70a5c6cd4d,0.4033,0.42
614402124e27a1844a5f0a8e,1.1459,1.14
614409cc4e27a1844a5f0a94,1.1374,1.14
61440a4731cf3ef3d4a9f7ca,0.3497,0.35
61440b0a3ac25c70a5c6cd53,0.3282,0.32
61440b454e27a1844a5f0a96,1.1422,1.14
61440e703ac25c70a5c6cd57,0.4067,0.42
61440fee31cf3ef3d4a9f7d0,0.423,0.42
614415593ac25c70a5c6cd5d,0.4286,0.42
614415764e27a1844a5f0aa0,1.1476,1.14
614416103ac25c70a5c6cd5f,0.401,0.39
614417db31cf3ef3d4a9f7d2,0.3525,0.35
61441e4d31cf3ef3d4a9f7d4,0.3022,0.32
614420c44e27a1844a5f0aa8,1.1449,1.14
614426d331cf3ef3d4a9f7d8,0.1244,0.11
614429fe31cf3ef3d4a9f7da,0.3054,0.32
61442bfc4e27a1844a5f0aac,1.1504,1.14
61442d83ee0a3fd43fb47fa1,0.3608,0.35
61442f4131cf3ef3d4a9f7dc,0.358,0.35
6144378f3ac25c70a5c6cd6d,0.415,0.42
6144390e3ac25c70a5c6cd6f,0.3473,0.35
614439aa31cf3ef3d4a9f7e6,0.4165,0.42
61443e6e31cf3ef3d4a9f7ea,0.3531,0.35
614445824e27a1844a5f0ab8,1.1395,1.14
614446fc4e27a1844a5f0aba,1.1398,1.14
614449ea4e27a1844a5f0abc,1.1351,1.14
614455f031cf3ef3d4a9f7ee,0.4259,0.42
6144568d31cf3ef3d4a9f7f0,0.3013,0.32
6144582d4e27a1844a5f0abe,1.1446,1.14
614458a04e27a1844a5f0ac0,1.1458,1.14
61445a8e3ac25c70a5c6cd75,0.3463,0.35
61445b664e27a1844a5f0ac2,1.1392,1.14
61445fa83ac25c70a5c6cd77,0.3686,0.39
6144631f3ac25c70a5c6cd79,0.296,0.28
6144670431cf3ef3d4a9f7f4,0.4221,0.42
614468303ac25c70a5c6cd7d,0.3785,0.39
6144734f31cf3ef3d4a9f7f8,0.4148,0.42
614484a24e27a1844a5f0ac8,1.1449,1.14
61448c2231cf3ef3d4a9f7fc,0.3563,0.35
614491ce4e27a1844a5f0aca,1.1359,1.14
614497243ac25c70a5c6cd85,0.2985,0.28
614499e33ac25c70a5c6cd87,0.4142,0.42
61449ea231cf3ef3d4a9f800,0.3636,0.35
6144a3094e27a1844a5f0acc,1.1449,1.14
6144aa6b3ac25c70a5c6cd8d,0.3896,0.39
6144ab2031cf3ef3d4a9f804,0.2861,0.28
6144acb53ac25c70a5c6cd8f,0.4088,0.42
6144b1573ac25c70a5c6cd93,0.3546,0.35
6144b4283ac25c70a5c6cd95,0.4212,0.42
6144bce431cf3ef3d4a9f808,0.3946,0.39
6144c11231cf3ef3d4a9f80a,0.2706,0.28
6144c5004e27a1844a5f0ad2,1.1819,1.18
6144c7103ac25c70a5c6cd9b,0.3536,0.35
6144cb273ac25c70a5c6cd9d,0.3687,0.39
6144d1a34e27a1844a5f0ad6,1.1485,1.14
6144d5cc4e27a1844a5f0ad8,1.1424,1.14
6144e2694e27a1844a5f0ada,1.1371,1.14
6144e5ba3ac25c70a5c6cda3,0.4054,0.42
6144f4eb3ac25c70a5c6cda7,0.3505,0.35
6144f9ad3ac25c70a5c6cda9,0.2997,0.28
6144fb533ac25c70a5c6cdab,0.3409,0.35
6144fbfe31cf3ef3d4a9f814,0.3507,0.35
6144fd68ee0a3fd43fb47fa3,0.3326,0.32
6144fd8b31cf3ef3d4a9f816,0.3822,0.39
614502123ac25c70a5c6cdad,0.3891,0.39
61451f733ac25c70a5c6cdb3,0.317,0.32
61452a0431cf3ef3d4a9f820,0.3535,0.35
61452a2b3ac25c70a5c6cdb7,0.3537,0.35
61453fc231cf3ef3d4a9f826,0.4003,0.39
6145492b3ac25c70a5c6cdbb,0.3564,0.35
6145568d4e27a1844a5f0ae6,1.1439,1.14
614564aa3ac25c70a5c6cdbd,0.3847,0.39
6145921a3ac25c70a5c6cdc1,0.3528,0.35
614594a74e27a1844a5f0aee,1.1474,1.14
6145a7c531cf3ef3d4a9f82c,0.3528,0.35
6145aae831cf3ef3d4a9f82e,0.3013,0.32
6145ab413ac25c70a5c6cdc5,0.3499,0.35
6145b8f24e27a1844a5f0af6,1.1485,1.14
6145c3fa4e27a1844a5f0af8,1.1467,1.14
6145c7034e27a1844a5f0afa,1.1374,1.14
6145ddc531cf3ef3d4a9f832,0.2874,0.28
6145edc43ac25c70a5c6cdcf,0.3474,0.35
614600c231cf3ef3d4a9f834,0.3589,0.35
6146069a4e27a1844a5f0afe,1.1495,1.14
61463ed331cf3ef3d4a9f836,0.3591,0.35
614643503ac25c70a5c6cdd5,0.3575,0.35
61464e873ac25c70a5c6cdd7,0.3522,0.35
61466e8731cf3ef3d4a9f838,0.4233,0.42
614688ce31cf3ef3d4a9f83a,0.4016,0.39
6146900531cf3ef3d4a9f83c,0.359,0.35
614699723ac25c70a5c6cddf,0.2689,0.28
61469dab3ac25c70a5c6cde1,0.3516,0.35
6146d0b54e27a1844a5f0b02,1.1461,1.14
6146dd853ac25c70a5c6cdeb,0.355,0.35
6146e9103ac25c70a5c6cded,0.3491,0.35
6146ecdb3ac25c70a5c6cdef,0.3506,0.35
6147d3de31cf3ef3d4a9f846,0.2888,0.28
